06/07/2006,-34.58
06/09/2006,-245.86
06/12/2006,-89.47
06/13/2006,-104.15
06/15/2006,-21.30
06/16/2006,128.46
06/19/2006,1862.86
06/20/2006,-23.74
06/22/2006,-60.32
06/23/2006,-282.78
06/26/2006,-274.01
06/27/2006,-705.35
06/28/2006,-40.73
06/29/2006,66.09
06/30/2006,-4.50
07/03/2007,-208.66
07/05/2007,-167.90
07/06/2007,-20.58
07/07/2007,-91.57
07/10/2007,-42.70
07/12/2007,-56.03
07/13/2007,-2.65
07/14/2007,-79.14
07/17/2007,-56.92
07/18/2007,-65.90
07/20/2007,-21.21
07/21/2007,-17.77
07/24/2007,-114.80
07/25/2007,-24.84
07/27/2007,-5.36
07/28/2007,-33.00
07/31/2007,-109.33
08/01/2008,-12.03
08/02/2008,-50.44
08/03/2008,-12.99
08/04/2008,-10.50
08/07/2008,-99.18
08/09/2008,-21.79
08/10/2008,-14.59
08/11/2008,-59.00
08/14/2008,-39.05
08/15/2008,-4.50
08/16/2008,-4.15
08/17/2008,-20.14
08/18/2008,-21.46
08/21/2008,-33.56
08/22/2008,-40.64
08/23/2008,-4.23
08/24/2008,-20.62
08/25/2008,-8.61
08/28/2008,-43.88
08/29/2008,-28.37
08/30/2008,-9.75
08/31/2008,-11.90
09/05/2009,349.99
09/06/2009,-7.94
09/07/2009,-41.28
09/08/2009,-15.00
09/11/2009,-53.07
09/12/2009,-3.10
09/13/2009,-14.59
09/14/2009,-25.89
09/18/2009,-51.54
09/20/2009,-33.69
09/21/2009,-9.11
09/25/2009,-53.96
09/26/2009,-54.35
09/27/2009,-7.95
09/28/2009,-10.99
09/29/2009,-10.27
10/02/2010,-52.13
10/03/2010,-9.99
10/05/2010,-10.07
10/06/2010,-4.07
10/10/2010,-48.11
10/11/2010,-14.58
10/12/2010,-10.42
10/13/2010,290.58
10/16/2010,270.85
10/17/2010,-37.54
10/18/2010,-688.04
10/23/2010,-24.00
10/25/2010,256.24
10/26/2010,-6.75
10/27/2010,-5.36
10/30/2010,-3.49
10/31/2010,-8.75
11/01/2011,186.76
11/02/2011,-9.42
11/03/2011,-26.16
11/06/2011,-37.08
11/08/2011,291.91
11/09/2011,-9.67
11/10/2011,-10.42
11/13/2011,-21.74
11/14/2011,-17.71
11/15/2011,203.27
11/16/2011,-21.52
11/17/2011,187.32
11/20/2011,-42.85
11/22/2011,212.26
11/24/2011,-17.21
11/27/2011,-397.73
11/28/2011,-37.79
11/29/2011,-88.29
12/01/2012,-329.05
12/04/2012,271.03
12/05/2012,-281.39
12/06/2012,-3.38
12/07/2012,-341.47
12/08/2012,-96.99
12/11/2012,267.88
12/12/2012,-13.76
12/13/2012,-7.69
12/14/2012,-40.72
12/15/2012,-10.00
12/18/2012,-27.15
12/19/2012,-26.15
12/20/2012,-11.61
12/21/2012,-10.00
12/22/2012,-42.20
12/26/2012,-23.21
12/27/2012,291.86
12/28/2012,-4.92
12/29/2012,-5.47
01/02/2001,-128.17
01/03/2001,548.42
01/04/2001,-16.09
01/05/2001,-83.13
01/08/2001,-60.51
01/10/2001,-11.73
01/12/2001,-78.46
01/16/2001,-208.72
01/17/2001,-41.04
01/22/2001,-12.01
01/23/2001,788.83
01/25/2001,12000.00
01/26/2001,2019.80
01/29/2001,-362.18
01/30/2001,-11200.01
01/31/2001,-1680.63
02/02/2002,-44.77
02/05/2002,355.51
02/06/2002,182.71
02/07/2002,-151.35
02/08/2002,-115.11
02/09/2002,-81.77
02/12/2002,-213.31
02/13/2002,-29.95
02/15/2002,-49.46
02/16/2002,-31.34
02/20/2002,-194.43
02/21/2002,-101.75
02/22/2002,-9.60
02/23/2002,-1017.94
02/26/2002,-8.00
02/27/2002,-38.51
02/28/2002,-0.99
03/01/2003,-179.31
03/02/2003,-7.61
03/05/2003,-47.65
03/06/2003,-41.34
03/07/2003,-6.45
03/08/2003,86.55
03/09/2003,-16.48
03/12/2003,-26.27
03/13/2003,-101.69
03/14/2003,91.93
03/15/2003,3634.22
03/16/2003,-146.00
03/19/2003,-624.26
03/20/2003,-352.18
03/21/2003,-215.12
03/22/2003,-196.69
03/23/2003,-40.48
03/26/2003,-202.87
03/27/2003,-61.20
03/28/2003,-39.57
03/29/2003,-9.13
03/30/2003,2441.54
04/02/2004,-301.23
04/03/2004,-1411.34
04/04/2004,-21.29
04/05/2004,-49.56
04/06/2004,-40.79
04/09/2004,-95.01
04/10/2004,-92.41
04/11/2004,-422.94
04/12/2004,-49.22
04/13/2004,2466.71
04/16/2004,-94.75
04/17/2004,-114.54
04/18/2004,-10.29
04/19/2004,-19.69
04/20/2004,-462.76
04/23/2004,-191.17
04/24/2004,-9.10
04/25/2004,-6.79
04/26/2004,-84.99
04/27/2004,-24.81
04/30/2004,2056.45
05/01/2005,-307.87
05/02/2005,-1099.50
05/03/2005,-120.90
05/04/2005,-1.61
05/07/2005,-207.58
05/10/2005,-15.15
05/11/2005,-39.01
05/14/2005,-142.04
05/15/2005,1331.54
05/16/2005,-8.84
05/17/2005,-44.60
05/18/2005,-46.99
05/21/2005,-154.20
05/24/2005,86.36
05/25/2005,-2418.44
05/29/2005,-330.75
05/30/2005,-227.01
05/31/2005,1655.27
06/01/2006,-200.00
